애슐리 수원망포점,무관,"시급 7,530원","패밀리레스토랑, ",경기 수원시 영통구 덕영대로 1566 (영통동) 판타지움 2층 애슐리,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60176030&mj_stat=0&optgf=
디큐오퍼레이션,무관,"시급 7,530원","패스트푸드점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 1층 푸드코트",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60173949&mj_stat=0&optgf=
㈜두잉씨앤에스,남자,"일급 65,000원","유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 지하1층 미화/주차 사무실",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60171900&mj_stat=0&optgf=
㈜프로에스콤,무관,"월급 1,860,000원","백화점·면세점, 유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 홈플러스 영통점",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60171524&mj_stat=0&optgf=
맥스리치,여자,"시급 10,000원","이벤트·행사스텝, 나레이터모델, 판촉도우미, ","경기 수원시 팔달구 권광로 373 (우만동, 월드메르디앙 아파트) 월드주상가 1층 101호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60170682&mj_stat=0&optgf=
헤어다이아,무관,"월급 1,800,000원","헤어·미용·네일샵, ",경기 화성시 반송동 88-13 아이프라자 3층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60167863&mj_stat=0&optgf=
엠제이,무관,"월급 2,000,000원","호프·일반주점, 노래방, 서빙, ",경기 수원시 영통구 영통동 1010-11,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60143122&mj_stat=0&optgf=
쿠팡,무관,"일급 79,065원","입출고·창고관리, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60130390&mj_stat=0&optgf=
쿠팡,무관,"일급 60,240원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60130141&mj_stat=0&optgf=
레디PC,무관,"시급 9,000원","매장관리·판매, PC방, 캐셔·카운터, ",경기 용인시 기흥구 농서로 81 (농서동) 2층 레디PC,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60161338&mj_stat=0&optgf=
만근수당/초보자가능/장기근무자/셔틀버스/교통비/매월연차,무관,"월급 2,200,000원","제조·가공·조립, 생산·건설·노무 기타, 입출고·창고관리, ",경기 용인시 기흥구 신갈동 379-5,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60157171&mj_stat=0&optgf=
HS (한산),여자,"월급 3,500,000원","바(bar), ","경기 화성시 동탄중심상가1길 31 (반송동, 광장타워) 404-1호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60094628&mj_stat=0&optgf=
디에스,여자,"월급 5,000,000원","바(bar), ",경기 화성시 진안동 874-7 4층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60163084&mj_stat=0&optgf=
37도씨,남자,"월급 2,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3 혜연빌딩 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60162773&mj_stat=0&optgf=
엠코드학원,무관,"월급 2,300,000원","입시·보습학원, 교육·강사 기타, ",경기 수원시 영통구 영통동 958-1 드림피아 빌딩 609호-614호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60159467&mj_stat=0&optgf=
맘스맘 수원프리미엄아울렛점,남자,"월급 2,500,000원","매장관리·판매, 복합쇼핑몰·아울렛, ","경기 용인시 기흥구 중부대로 64 (영덕동, 영통프리미엄아울렛) B동 2층 맘스맘",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60092123&mj_stat=0&optgf=
이마트에브리데이,남자,"일급 85,000원","입출고·창고관리, 유통점·마트, ","경기 화성시 동탄대로시범길 134 (청계동, 시범반도유보라아이비파크4.0) 이마트에브리데이 동탄카림점",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60158483&mj_stat=0&optgf=
놀숲 망포,여자,"시급 7,530원","일반음식점, 매장관리·판매, 바리스타, ","경기 수원시 영통구 영통로 195 (망포동, 골든스퀘어) 6층 놀숲",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60156853&mj_stat=0&optgf=
케이앤와이즈,무관,"월급 1,700,000원","의류·잡화매장, 가구·침구·생활소품, 입출고·창고관리, ","경기 수원시 영통구 봉영로 1617 (영통동, 훼미리타워) 훼미리타워",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60156231&mj_stat=0&optgf=
케이앤와이즈,무관,"월급 1,700,000원","의류·잡화매장, 가구·침구·생활소품, 입출고·창고관리, ",경기 용인시 기흥구 고매동336-1,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60155962&mj_stat=0&optgf=
케이앤와이즈,무관,"월급 1,700,000원","의류·잡화매장, 가구·침구·생활소품, 입출고·창고관리, ",경기 용인시 기흥구 고매동336-1,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60154848&mj_stat=0&optgf=
헤어다이아,무관,"월급 2,200,000원","헤어·미용·네일샵, 매장관리·판매, 캐셔·카운터, ",경기 수원시 영통구 영통동 959-4 다모아프라자 2층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60150318&mj_stat=0&optgf=
㈜미샤,여자,"시급 7,530원","뷰티·헬스스토어, 유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 미샤",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60147890&mj_stat=0&optgf=
친절한 아이오스,무관,"일급 90,000원","입출고·창고관리, 상하차·소화물 분류, 택배·퀵서비스, ",경기 광주시 산수로 642-70 (신월리) CJ대한통운 광주 메가허브 터미널,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60102080&mj_stat=0&optgf=
쿠팡,남자,"연봉 25,000,000원","입출고·창고관리, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 서이천로 320번길 165(표교리) 쿠팡 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60110367&mj_stat=0&optgf=
쿠팡,무관,"연봉 25,000,000원","사무보조, ",경기 이천시 마장면 덕평리 615 덕평쿠팡물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60110315&mj_stat=0&optgf=
친절한 아이오스,무관,"일급 80,520원","입출고·창고관리, 상하차·소화물 분류, 쇼핑몰·소셜커머스·홈쇼핑, ",경기 광주시 산수로 642-70 (신월리) CJ대한통운 광주 메가허브 터미널,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60102059&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60086416&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60086250&mj_stat=0&optgf=
큐브,여자,"월급 5,000,000원","바(bar), ","경기 수원시 영통구 매탄로100번길 29 (매탄동, 국제프라자) 6층 601호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60018899&mj_stat=0&optgf=
59쌀피자(영통1호점),무관,"시급 7,530원","치킨·피자전문점, ","경기 수원시 영통구 봉영로 1767 (영통동, 한솔프라자) 1층 101호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60143750&mj_stat=0&optgf=
갓포모리,무관,"일급 80,000원","서빙, 레스토랑, ",경기 수원시 영통구 덕영대로 1566 (영통동) 더판타지움 1층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60143398&mj_stat=0&optgf=
37도씨,남자,"월급 2,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3 혜연빌딩 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60142303&mj_stat=0&optgf=
케이앤와이즈,무관,"월급 1,600,000원","가구·침구·생활소품, 서점·문구·팬시, 백화점·면세점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 모던하우스",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60131753&mj_stat=0&optgf=
어플리케이션 테스트업무 / 신입 / 어렵지않습니다 ^^,무관,"월급 2,000,000원","인사·총무, 경리·회계보조, 사무보조, ","경기 수원시 영통구 봉영로 1670 (영통동, 청명역) 청명역",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60130746&mj_stat=0&optgf=
[610만원-810만원]이마트24편의점 배송사원채용,무관,"월급 5,000,000원","화물·중장비·특수차, 상하차·소화물 분류, 입출고·창고관리, ",경기 수원시 영통구 영통동 1055 영통역,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60127741&mj_stat=0&optgf=
쿠팡,무관,"일급 60,240원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60087499&mj_stat=0&optgf=
HS (한산),여자,"월급 3,500,000원","바(bar), ","경기 화성시 동탄중심상가1길 31 (반송동, 광장타워) 404-1호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60066537&mj_stat=0&optgf=
우산속,여자,"시급 20,000원","바(bar), ",경기 화성시 석우동 32-5 세비앙오피스텔 206호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60093926&mj_stat=0&optgf=
㈜장원교육 용인기흥지점,여자,"연봉 24,000,000원","방문·학습지, 입시·보습학원, 교육·강사 기타, ",경기 용인시 기흥구 구갈동 354-8 로얄프라자 6층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60077138&mj_stat=0&optgf=
디에스,여자,"월급 5,000,000원","바(bar), ",경기 화성시 진안동 874-7 4층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60124428&mj_stat=0&optgf=
37도씨,남자,"월급 2,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3 혜연빌딩 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60124358&mj_stat=0&optgf=
아이리스 BAR&CAFE,여자,"월급 4,000,000원","바(bar), ","경기 수원시 영통구 청명로77번길 33 (영통동, 순빌딩) 4층",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60123963&mj_stat=0&optgf=
월-토 주간고정 / 초보자 가능 / 40대 가능,무관,"월급 2,600,000원","농수산·청과·축산, 유통·판매 기타, ","경기 용인시 기흥구 덕영대로 1994 (상갈동, 고려냉장) (주)에스와이지",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60122648&mj_stat=0&optgf=
더스타,여자,"월급 4,500,000원","바(bar), ","경기 수원시 영통구 청명남로 30 (영통동, 거성빌딩) 602호 더스타",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60122305&mj_stat=0&optgf=
박지성축구센터,남자,"월급 1,000,000원","교육·강사 기타, 피트니스·스포츠, 예체능 강사, ",경기 수원시 영통구 반정로 216 (망포동) 박지성축구센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60115869&mj_stat=0&optgf=
생각대로 수원 영통지사,무관,"건별 3,300원","배달, ",경기 수원시 팔달구 경수대로 430 (인계동) 2층 생각대로,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60116862&mj_stat=0&optgf=
3F BAR (삼층),여자,"월급 4,900,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자) 3층 3F BAR",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60116037&mj_stat=0&optgf=
황선생영어,무관,"시급 9,000원","입시·보습학원, 보조교사, ","경기 수원시 영통구 영통동 1038-14번지, 201호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60115534&mj_stat=0&optgf=
헤어다이아,무관,"월급 2,200,000원","헤어·미용·네일샵, 매장관리·판매, 캐셔·카운터, ",경기 수원시 영통구 영통동 959-4 다모아프라자 2층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60112977&mj_stat=0&optgf=
크린서비스,무관,"월급 2,000,000원","보안·경비·경호, ","경기 수원시 영통구 봉영로 1620 (영통동, 대우월드마크영통)",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60109764&mj_stat=0&optgf=
아제커뮤니케이션,여자,"일급 100,000원","유통점·마트, 판촉도우미, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 홈플러스 영통점 가전매장",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60109100&mj_stat=0&optgf=
후,여자,"월급 3,500,000원","바(bar), ",경기 수원시 영통구 매영로415번길 42-24 (영통동) 1층후카페,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60106373&mj_stat=0&optgf=
친절한 아이오스,무관,"일급 90,000원","입출고·창고관리, 상하차·소화물 분류, 택배·퀵서비스, ",경기 광주시 산수로 642-70 (신월리) CJ대한통운 광주 메가허브 터미널,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60075038&mj_stat=0&optgf=
친절한 아이오스,무관,"일급 80,520원","입출고·창고관리, 상하차·소화물 분류, 쇼핑몰·소셜커머스·홈쇼핑, ",경기 광주시 산수로 642-70 (신월리) CJ대한통운 광주 메가허브 터미널,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60076055&mj_stat=0&optgf=
박승철 헤어스투디오,무관,"월급 1,580,000원","헤어·미용·네일샵, ",경기 수원시 영통구 망포동 322-3 골든스퀘어 3층 박승철 헤어스튜디오,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60042378&mj_stat=0&optgf=
유성워크넷,여자,"월급 2,000,000원","사무보조, 고객상담·인바운드, ",근무지는 범계역 앞 입니다,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60092742&mj_stat=0&optgf=
[ 월450만원 ] [ 당신을 위한 직업 ],무관,"월급 4,500,000원","택배·퀵서비스, 대리운전·일반운전, 생산·건설·노무 기타, ",[해당 공고지역 중 한 개동 담당 배정] [해당지역 기사님 월 평균 급여 457만원],http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60030864&mj_stat=0&optgf=
주간월250이상가능#생활용품분류#정규직#동반및초보환영,무관,"월급 2,800,000원","제조·가공·조립, 입출고·창고관리, 포장·품질검사, ","경기 수원시 영통구 영통로 498 (영통동, 황골마을주공1단지아파트) 1",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60006427&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60086226&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60085922&mj_stat=0&optgf=
큐브,여자,"월급 5,000,000원","바(bar), ","경기 수원시 영통구 매탄로100번길 29 (매탄동, 국제프라자) 6층 601호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60018888&mj_stat=0&optgf=
디에스,여자,"월급 5,000,000원","바(bar), ",경기 화성시 진안동 874-7 4층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60102676&mj_stat=0&optgf=
37도씨,여자,"월급 5,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3번지 2층 37도,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60100872&mj_stat=0&optgf=
37도씨,남자,"월급 2,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3 혜연빌딩 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60100854&mj_stat=0&optgf=
어사출또 경희대점,무관,"월급 2,400,000원","서빙, 주방보조·설거지, 매장관리·판매, ",경기 수원시 영통구 청명로 10 (영통동) 마크타워 1층 어사출또,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60099880&mj_stat=0&optgf=
㈜DMB정보통신,여자,"월급 2,000,000원","휴대폰·전자기기매장, ",경기 수원시 영통구 영통동 980-3번지 디지털엠파이어빌딩 A동 1405호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60097347&mj_stat=0&optgf=
㈜DMB정보통신,남자,"월급 2,000,000원","일반영업·판매, 마케팅·광고·홍보, 영업관리·지원, ",경기 수원시 영통구 영통동 980-3번지 디지털엠파이어빌딩 A동 1405호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60097317&mj_stat=0&optgf=
몸 힘들어도 남들보다 돈 많이벌자/면허1종2종운전가능자,무관,"월급 5,000,000원","택배·퀵서비스, 대리운전·일반운전, 배달, ",서울.경기.인천/지역협의/신입경력모집/신용무관,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60069932&mj_stat=0&optgf=
정규직으로 일하는 다이소물류센터,남자,"월급 2,800,000원","입출고·창고관리, 포장·품질검사, ",경기 용인시 처인구 남사면 북리 608-23 용인 다이소 허브센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60092961&mj_stat=0&optgf=
주식회사 엔케이씨 광교에듀타운점,무관,"월급 1,500,000원","휴대폰·전자기기매장, ","경기 수원시 영통구 에듀타운로 25 (이의동, 명품프라자) 명품프라자 1층 KT 대리점",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60091278&mj_stat=0&optgf=
디큐오퍼레이션,무관,"시급 7,530원","패스트푸드점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 1층 푸드코트",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60089878&mj_stat=0&optgf=
㈜맨토스파트너,남자,"월급 736,000원","포장·품질검사, 입출고·창고관리, 생산·건설·노무 기타, ","경기 수원시 영통구 봉영로 1590 (영통동, 밀레니엄프라자) 다이소",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60089763&mj_stat=0&optgf=
신세계 이마트몰 마트배송 배송기사 배송업,무관,"월급 4,000,000원","유통점·마트, 화물·중장비·특수차, 배달, ","경기 수원시 권선구 경수대로 270 (권선동, 터미널동,할인점동) 이마트 수원점",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60068300&mj_stat=0&optgf=
초보자 동승교육/대기업소속근무/톨비지원/단일품목,남자,"월급 5,000,000원","화물·중장비·특수차, 대리운전·일반운전, 생산·건설·노무 기타, ",[거주지인근센터배정][초보가능][친구와함께지원가능],http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60020878&mj_stat=0&optgf=
러쉬코리아,무관,"월급 1,914,025원","백화점·면세점, 뷰티·헬스스토어, 매장관리·판매, ",경기도 용인시 수지구 포은대로 536 신세계백화점 지하 2층[러쉬]신세계 경기,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60033923&mj_stat=0&optgf=
쿠팡,무관,"일급 79,065원","입출고·창고관리, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60048574&mj_stat=0&optgf=
쿠팡,무관,"일급 60,240원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60048478&mj_stat=0&optgf=
짧은 근무 / 유류 톨비 지원,무관,"월급 3,400,000원","대리운전·일반운전, 택배·퀵서비스, 화물·중장비·특수차, ",거주지 인근 배정,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60022244&mj_stat=0&optgf=
아직도 구직 사이트만 보고 계십니까,무관,"월급 3,800,000원","택배·퀵서비스, 공사·건설현장, 제조·가공·조립, ",거주지인근 우선배정/수익보장근무지 배정/희망근무지 배정/신입사원 초기정착금 지원 및 적응프로그램 운영,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60076241&mj_stat=0&optgf=
대기업 원청계약법인 ㈜월드비전종합물류,무관,"연봉 60,000,000원","화물·중장비·특수차, 택배·퀵서비스, 택시·버스운전, ","서울 양천구 목동동로 293 (목동, 현대41타워) 2711",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60044433&mj_stat=0&optgf=
롯데택배,무관,"월급 4,500,000원","택배·퀵서비스, 배달, 화물·중장비·특수차, ",영통구 광교동,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60073245&mj_stat=0&optgf=
HS (한산),여자,"월급 3,500,000원","바(bar), ","경기 화성시 동탄중심상가1길 31 (반송동, 광장타워) 404-1호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60018109&mj_stat=0&optgf=
37도씨,여자,"월급 5,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3번지 2층 37도,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60081876&mj_stat=0&optgf=
디에스,여자,"월급 5,000,000원","바(bar), ",경기 화성시 진안동 874-7 4층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60080996&mj_stat=0&optgf=
영통동 싱싱할인마트,여자,"시급 9,000원","유통·판매 기타, ","경기 수원시 영통구 봉영로 1540 (영통동, 살구마을아파트) 지하1층 싱싱할인마트",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60079285&mj_stat=0&optgf=
Body Coach,무관,"연봉 36,000,000원","예체능 강사, 피트니스·스포츠, 교육·강사 기타, ","경기 수원시 영통구 영통로 136 (망포동, 센트럴타워) 6층",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60078734&mj_stat=0&optgf=
주식회사 알투스컴퍼니,무관,"일급 64,800원","입출고·창고관리, 포장·품질검사, ",경기 수원시 영통구 원천동 288-1,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60072005&mj_stat=0&optgf=
DMC System㈜,무관,"월급 1,600,000원","고객상담·인바운드, 영업관리·지원, PC·디지털기기 설치·관리, ",경기 수원시 영통구 영통동 980-3번지 디지털엠파이어빌딩 A동 404호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60070910&mj_stat=0&optgf=
디큐오퍼레이션,무관,"시급 7,530원","패스트푸드점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 1층 푸드코트",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60068293&mj_stat=0&optgf=
헤어다이아,무관,"월급 2,200,000원","헤어·미용·네일샵, 매장관리·판매, 캐셔·카운터, ",경기 수원시 영통구 영통동 959-4 다모아프라자 2층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60066883&mj_stat=0&optgf=
㈜DMB정보통신,여자,"월급 2,000,000원","휴대폰·전자기기매장, ",경기 수원시 영통구 영통동 980-3번지 디지털엠파이어빌딩 A동 1405호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60061406&mj_stat=0&optgf=
에이스,여자,"월급 4,000,000원","바(bar), ",경기 수원시 영통구 영통동 1025-3번지 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60059917&mj_stat=0&optgf=
[610만원-810만원]이마트24편의점 배송사원채용,무관,"월급 5,000,000원","화물·중장비·특수차, 상하차·소화물 분류, 입출고·창고관리, ",경기 수원시 영통구 영통동 1055 영통역,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60055744&mj_stat=0&optgf=
[610만원-810만원]이마트24편의점 배송사원채용,무관,"월급 5,000,000원","화물·중장비·특수차, 상하차·소화물 분류, 입출고·창고관리, ",경기 수원시 영통구 영통동 1055 영통역,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60055738&mj_stat=0&optgf=
분짜라붐 수원영통점,무관,"월급 2,500,000원","서빙, 주방장·조리사, 매장관리·판매, ","경기 수원시 영통구 청명남로 25 (영통동) 103,207호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60003263&mj_stat=0&optgf=
연세내과의원,무관,"월급 1,600,000원","사무보조, ",경기 수원시 영통구 영통동 958-1 드림피아빌딩 309호 연세내과의원,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60057954&mj_stat=0&optgf=
큐브,여자,"월급 5,000,000원","바(bar), ","경기 수원시 영통구 매탄로100번길 29 (매탄동, 국제프라자) 6층 601호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60018867&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59976661&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59863746&mj_stat=0&optgf=
보용만두 영통직영점,무관,"시급 7,600원","일반음식점, 서빙, 캐셔·카운터, ",경기 수원시 영통구 영일로 16 (영통동) 1층(1016-1번지),http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59936719&mj_stat=0&optgf=
쿠팡,무관,"일급 60,240원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60019717&mj_stat=0&optgf=
HS (한산),여자,"월급 3,500,000원","바(bar), ","경기 화성시 동탄중심상가1길 31 (반송동, 광장타워) 404-1호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60018092&mj_stat=0&optgf=
에이치로지스 ( H로지스 ),남자,"월급 2,700,000원","대리운전·일반운전, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 지상4층 홈플러스주차장내",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60046416&mj_stat=0&optgf=
라인(bar)카페,여자,"월급 4,000,000원","바(bar), ",경기 수원시 영통구 영통동 1032-8,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60045392&mj_stat=0&optgf=
㈜두잉씨앤에스,남자,"일급 65,000원","유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 지하1층 미화/주차 사무실",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60042709&mj_stat=0&optgf=
친절한 아이오스,무관,"일급 80,520원","입출고·창고관리, 상하차·소화물 분류, 택배·퀵서비스, ",경기 광주시 산수로 642-70 (신월리) CJ대한통운 광주 메가허브 터미널,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59991425&mj_stat=0&optgf=
